32, 32
9, 23, 0.0, 0.0, 0.0
9, 24, 0.0, 0.0, 0.0
9, 25, 0.0, 0.0, 0.0
9, 26, 0.0, 0.0, 0.0
10, 11, 0.0, 0.0, 0.0
10, 12, 0.0, 0.0, 0.0
10, 13, 0.0, 0.0, 0.0
10, 14, 0.0, 0.0, 0.0
10, 15, 0.0, 0.0, 0.0
10, 16, 0.0, 0.0, 0.0
10, 17, 0.0, 0.0, 0.0
10, 18, 0.0, 0.0, 0.0
10, 19, 0.0, 0.0, 0.0
10, 20, 0.0, 0.0, 0.0
10, 21, 0.0, 0.0, 0.0
10, 22, 0.0, 0.0, 0.0
10, 23, 0.0, 0.0, 0.0
10, 24, 0.0, 0.0, 0.0
10, 25, 0.0, 0.0, 0.0
10, 26, 0.0, 0.0, 0.0
11, 11, 0.0, 0.0, 0.0
11, 12, 0.0, 0.0, 0.0
11, 13, 0.0, 0.0, 0.0
11, 14, 0.0, 0.0, 0.0
11, 15, 0.0, 0.0, 0.0
11, 16, 0.0, 0.0, 0.0
11, 17, 0.0, 0.0, 0.0
11, 18, 0.0, 0.0, 0.0
11, 19, 0.0, 0.0, 0.0
11, 20, 0.0, 0.0, 0.0
11, 21, 0.0, 0.0, 0.0
11, 22, 0.0, 0.0, 0.0
11, 23, 0.0, 0.0, 0.0
11, 24, 0.0, 0.0, 0.0
11, 25, 0.0, 0.0, 0.0
11, 26, 0.0, 0.0, 0.0
12, 11, 0.0, 0.0, 0.0
12, 12, 0.0, 0.0, 0.0
12, 13, 0.0, 0.0, 0.0
12, 14, 0.0, 0.0, 0.0
12, 15, 0.0, 0.0, 0.0
12, 16, 0.0, 0.0, 0.0
12, 17, 0.0, 0.0, 0.0
12, 18, 0.0, 0.0, 0.0
12, 19, 0.0, 0.0, 0.0
12, 20, 0.0, 0.0, 0.0
12, 21, 0.0, 0.0, 0.0
12, 22, 0.0, 0.0, 0.0
12, 23, 0.0, 0.0, 0.0
12, 24, 0.0, 0.0, 0.0
12, 25, 0.0, 0.0, 0.0
12, 26, 0.0, 0.0, 0.0
13, 11, 0.0, 0.0, 0.0
13, 12, 0.0, 0.0, 0.0
13, 13, 0.0, 0.0, 0.0
13, 14, 0.0, 0.0, 0.0
13, 15, 0.0, 0.0, 0.0
13, 16, 0.0, 0.0, 0.0
13, 17, 0.0, 0.0, 0.0
13, 18, 0.0, 0.0, 0.0
13, 19, 0.0, 0.0, 0.0
13, 20, 0.0, 0.0, 0.0
13, 21, 0.0, 0.0, 0.0
13, 22, 0.0, 0.0, 0.0
13, 23, 0.0, 0.0, 0.0
13, 24, 0.0, 0.0, 0.0
13, 25, 0.0, 0.0, 0.0
13, 26, 0.0, 0.0, 0.0
14, 11, 0.0, 0.0, 0.0
14, 12, 0.0, 0.0, 0.0
14, 13, 0.0, 0.0, 0.0
14, 14, 0.0, 0.0, 0.0
14, 15, 0.0, 0.0, 0.0
14, 16, 0.0, 0.0, 0.0
14, 17, 0.0, 0.0, 0.0
14, 18, 0.0, 0.0, 0.0
14, 19, 0.0, 0.0, 0.0
14, 20, 0.0, 0.0, 0.0
14, 21, 0.0, 0.0, 0.0
14, 22, 0.0, 0.0, 0.0
14, 23, 0.0, 0.0, 0.0
14, 24, 0.0, 0.0, 0.0
14, 25, 0.0, 0.0, 0.0
14, 26, 0.0, 0.0, 0.0
15, 11, 0.0, 0.0, 0.0
15, 12, 0.0, 0.0, 0.0
15, 13, 0.0, 0.0, 0.0
15, 14, 0.0, 0.0, 0.0
15, 15, 0.0, 0.0, 0.0
15, 16, 0.0, 0.0, 0.0
15, 17, 0.0, 0.0, 0.0
15, 18, 0.0, 0.0, 0.0
15, 19, 0.0, 0.0, 0.0
15, 20, 0.0, 0.0, 0.0
15, 21, 0.0, 0.0, 0.0
15, 22, 0.0, 0.0, 0.0
15, 23, 0.0, 0.0, 0.0
15, 24, 0.0, 0.0, 0.0
15, 25, 0.0, 0.0, 0.0
15, 26, 0.0, 0.0, 0.0
16, 11, 0.0, 0.0, 0.0
16, 12, 0.0, 0.0, 0.0
16, 13, 0.0, 0.0, 0.0
16, 14, 0.0, 0.0, 0.0
16, 15, 0.0, 0.0, 0.0
16, 16, 0.0, 0.0, 0.0
16, 17, 0.0, 0.0, 0.0
16, 18, 0.0, 0.0, 0.0
16, 19, 0.0, 0.0, 0.0
16, 20, 0.0, 0.0, 0.0
16, 21, 0.0, 0.0, 0.0
16, 22, 0.0, 0.0, 0.0
16, 23, 0.0, 0.0, 0.0
16, 24, 0.0, 0.0, 0.0
16, 25, 0.0, 0.0, 0.0
16, 26, 0.0, 0.0, 0.0
17, 13, 0.0, 0.0, 0.0
17, 14, 0.0, 0.0, 0.0
17, 15, 0.0, 0.0, 0.0
17, 16, 0.0, 0.0, 0.0
17, 17, 0.0, 0.0, 0.0
17, 18, 0.0, 0.0, 0.0
17, 19, 0.0, 0.0, 0.0
17, 20, 0.0, 0.0, 0.0
17, 21, 0.0, 0.0, 0.0
17, 22, 0.0, 0.0, 0.0
17, 23, 0.0, 0.0, 0.0
17, 24, 0.0, 0.0, 0.0
17, 25, 0.0, 0.0, 0.0
17, 26, 0.0, 0.0, 0.0
18, 10, 0.0, 0.0, 0.0
18, 11, 0.0, 0.0, 0.0
18, 12, 0.0, 0.0, 0.0
18, 13, 0.0, 0.0, 0.0
18, 14, 0.0, 0.0, 0.0
18, 15, 0.0, 0.0, 0.0
18, 16, 0.0, 0.0, 0.0
18, 17, 0.0, 0.0, 0.0
18, 18, 0.0, 0.0, 0.0
18, 19, 0.0, 0.0, 0.0
18, 20, 0.0, 0.0, 0.0
18, 21, 0.0, 0.0, 0.0
18, 22, 0.0, 0.0, 0.0
18, 23, 0.0, 0.0, 0.0
18, 24, 0.0, 0.0, 0.0
18, 25, 0.0, 0.0, 0.0
18, 26, 0.0, 0.0, 0.0
19, 8, 0.0, 0.0, 0.0
19, 9, 0.0, 0.0, 0.0
19, 10, 0.0, 0.0, 0.0
19, 11, 0.0, 0.0, 0.0
19, 12, 0.0, 0.0, 0.0
19, 13, 0.0, 0.0, 0.0
19, 14, 0.0, 0.0, 0.0
20, 7, 0.0, 0.0, 0.0
20, 8, 0.0, 0.0, 0.0
20, 9, 0.0, 0.0, 0.0
20, 10, 0.0, 0.0, 0.0
20, 11, 0.0, 0.0, 0.0
20, 12, 0.0, 0.0, 0.0
20, 13, 0.0, 0.0, 0.0
20, 14, 0.0, 0.0, 0.0
21, 6, 0.0, 0.0, 0.0
21, 7, 0.0, 0.0, 0.0
21, 8, 0.0, 0.0, 0.0
21, 9, 0.0, 0.0, 0.0
21, 10, 0.0, 0.0, 0.0
21, 11, 0.0, 0.0, 0.0
21, 12, 0.0, 0.0, 0.0
21, 13, 0.0, 0.0, 0.0
21, 14, 0.0, 0.0, 0.0
22, 5, 0.0, 0.0, 0.0
22, 6, 0.0, 0.0, 0.0
22, 7, 0.0, 0.0, 0.0
22, 8, 0.0, 0.0, 0.0
22, 9, 0.0, 0.0, 0.0
22, 10, 0.0, 0.0, 0.0
22, 11, 0.0, 0.0, 0.0
22, 12, 0.0, 0.0, 0.0
22, 13, 0.0, 0.0, 0.0
22, 14, 0.0, 0.0, 0.0
23, 5, 0.0, 0.0, 0.0
23, 6, 0.0, 0.0, 0.0
23, 7, 0.0, 0.0, 0.0
23, 8, 0.0, 0.0, 0.0
23, 9, 0.0, 0.0, 0.0
23, 10, 0.0, 0.0, 0.0
23, 11, 0.0, 0.0, 0.0
23, 12, 0.0, 0.0, 0.0
23, 13, 0.0, 0.0, 0.0
23, 14, 0.0, 0.0, 0.0
24, 6, 0.0, 0.0, 0.0
24, 7, 0.0, 0.0, 0.0
24, 8, 0.0, 0.0, 0.0
24, 9, 0.0, 0.0, 0.0
24, 10, 0.0, 0.0, 0.0
24, 11, 0.0, 0.0, 0.0
24, 12, 0.0, 0.0, 0.0
24, 13, 0.0, 0.0, 0.0
24, 14, 0.0, 0.0, 0.0
25, 7, 0.0, 0.0, 0.0
25, 8, 0.0, 0.0, 0.0
25, 9, 0.0, 0.0, 0.0
25, 10, 0.0, 0.0, 0.0
25, 11, 0.0, 0.0, 0.0
25, 12, 0.0, 0.0, 0.0
25, 13, 0.0, 0.0, 0.0
25, 14, 0.0, 0.0, 0.0
26, 9, 0.0, 0.0, 0.0
26, 10, 0.0, 0.0, 0.0
26, 11, 0.0, 0.0, 0.0
26, 12, 0.0, 0.0, 0.0
26, 13, 0.0, 0.0, 0.0
26, 14, 0.0, 0.0, 0.0
27, 11, 0.0, 0.0, 0.0
27, 12, 0.0, 0.0, 0.0
27, 13, 0.0, 0.0, 0.0
8, 5, 0.7, 0.7, 0.7
8, 6, 0.7, 0.7, 0.7
8, 7, 0.7, 0.7, 0.7
8, 8, 0.7, 0.7, 0.7
8, 9, 0.7, 0.7, 0.7
8, 10, 0.7, 0.7, 0.7
11, 4, 0.7, 0.7, 0.7
17, 8, 0.7, 0.7, 0.7
9, 4, 0.7, 0.7, 0.7
9, 5, 0.7, 0.7, 0.7
9, 6, 0.7, 0.7, 0.7
9, 7, 0.7, 0.7, 0.7
9, 8, 0.7, 0.7, 0.7
9, 9, 0.7, 0.7, 0.7
9, 10, 0.7, 0.7, 0.7
17, 11, 0.7, 0.7, 0.7
17, 12, 0.7, 0.7, 0.7
17, 10, 0.7, 0.7, 0.7
10, 4, 0.7, 0.7, 0.7
10, 5, 0.7, 0.7, 0.7
10, 6, 0.7, 0.7, 0.7
10, 7, 0.7, 0.7, 0.7
10, 8, 0.7, 0.7, 0.7
10, 9, 0.7, 0.7, 0.7
10, 10, 0.7, 0.7, 0.7
16, 7, 0.7, 0.7, 0.7
16, 8, 0.7, 0.7, 0.7
17, 9, 0.7, 0.7, 0.7
11, 5, 0.7, 0.7, 0.7
11, 6, 0.7, 0.7, 0.7
11, 7, 0.7, 0.7, 0.7
11, 8, 0.7, 0.7, 0.7
11, 9, 0.7, 0.7, 0.7
11, 10, 0.7, 0.7, 0.7
16, 10, 0.7, 0.7, 0.7
7, 9, 0.7, 0.7, 0.7
12, 5, 0.7, 0.7, 0.7
12, 6, 0.7, 0.7, 0.7
12, 7, 0.7, 0.7, 0.7
12, 8, 0.7, 0.7, 0.7
12, 9, 0.7, 0.7, 0.7
12, 10, 0.7, 0.7, 0.7
15, 7, 0.7, 0.7, 0.7
7, 8, 0.7, 0.7, 0.7
16, 9, 0.7, 0.7, 0.7
13, 5, 0.7, 0.7, 0.7
13, 6, 0.7, 0.7, 0.7
13, 7, 0.7, 0.7, 0.7
13, 8, 0.7, 0.7, 0.7
13, 9, 0.7, 0.7, 0.7
13, 10, 0.7, 0.7, 0.7
7, 10, 0.7, 0.7, 0.7
15, 6, 0.7, 0.7, 0.7
14, 6, 0.7, 0.7, 0.7
14, 7, 0.7, 0.7, 0.7
14, 8, 0.7, 0.7, 0.7
14, 9, 0.7, 0.7, 0.7
14, 10, 0.7, 0.7, 0.7
7, 6, 0.7, 0.7, 0.7
7, 7, 0.7, 0.7, 0.7
15, 8, 0.7, 0.7, 0.7
15, 9, 0.7, 0.7, 0.7
15, 10, 0.7, 0.7, 0.7
7, 11, 0.7, 0.7, 0.7
6, 9, 0, 0, 1
14, 5, 0, 0, 1
18, 9, 0, 0, 1
12, 4, 0, 0, 1
6, 8, 0, 0, 1
18, 8, 0, 0, 1
16, 6, 0, 0, 1
8, 4, 0, 0, 1
6, 7, 0, 0, 1
6, 10, 0, 0, 1
17, 7, 0, 0, 1
6, 6, 0, 0, 1
11, 3, 0, 0, 1
7, 5, 0, 0, 1
13, 4, 0, 0, 1
14, 4, 0, 0, 1
6, 12, 0, 0, 1
7, 4, 0, 0, 1
6, 11, 0, 0, 1
15, 5, 0, 0, 1
6, 5, 0, 0, 1
16, 5, 0, 0, 1
17, 6, 0, 0, 1
12, 3, 0, 0, 1
10, 3, 0, 0, 1
18, 7, 0, 0, 1
8, 3, 0, 0, 1
9, 3, 0, 0, 1
9, 6, 0, 1, 0
21, 24, 1, 0.7, 0
